Publication Year,Comic-book Title,# of Issues,Price,Publisher,Est. Units
2018,Star Wars Age Republic Darth Maul,1,$3.99 ,Marvel,"46,588"
2018,Flash,40,$2.99 ,DC,"46,566"
2018,Star Wars,48,$3.99 ,Marvel,"46,523"
2018,Star Wars Darth Vader,21,$3.99 ,Marvel,"46,385"
2018,Cosmic Ghost Rider,4,$3.99 ,Marvel,"46,358"
2018,Flash Annual,1,$4.99 ,DC,"46,341"
2018,True Believers Infinity Gauntlet,1,$1.00 ,Marvel,"46,309"
2018,Punisher,2,$3.99 ,Marvel,"46,303"
2018,Immortal Hulk,6,$3.99 ,Marvel,"46,298"
2018,Flash,43,$2.99 ,DC,"46,294"
2018,Saga,50,$2.99 ,Image,"46,280"
2018,Flash,45,$2.99 ,DC,"46,219"
2018,Justice League,36,$2.99 ,DC,"46,196"
2018,Black Panther Vs. Deadpool,1,$3.99 ,Marvel,"46,126"
2018,Venomized,2,$3.99 ,Marvel,"46,123"
2018,Avengers,685,$3.99 ,Marvel,"46,101"
2018,Flash,44,$2.99 ,DC,"46,035"
2018,Avengers,686,$3.99 ,Marvel,"45,947"
2018,Flash,55,$3.99 ,DC,"45,822"
2018,Star Wars,55,$3.99 ,Marvel,"45,782"
2018,Detective Comics Annual,1,$4.99 ,DC,"45,688"
2018,Justice League Dark,3,$3.99 ,DC,"45,632"
2018,Death of Inhumans,1,$4.99 ,Marvel,"45,576"
2018,Star Wars Darth Vader Annual,2,$4.99 ,Marvel,"45,535"
2018,Thanos,16,$3.99 ,Marvel,"45,523"
2018,Tony Stark Iron Man,2,$3.99 ,Marvel,"45,519"
2018,Guardians of the Galaxy,150,$4.99 ,Marvel,"45,504"
2018,Flash,42,$2.99 ,DC,"45,494"
2018,Star Wars Darth Vader,22,$3.99 ,Marvel,"45,462"
2018,Hunt For Wolverine Adamantium Agenda,1,$3.99 ,Marvel,"45,447"
2018,Star Wars Darth Vader,20,$3.99 ,Marvel,"45,398"
2018,Justice League,38,$2.99 ,DC,"45,352"
2018,Avengers,676,$3.99 ,Marvel,"45,265"
2018,Wonder Woman,58,$3.99 ,DC,"45,188"
2018,Deadpool,2,$3.99 ,Marvel,"45,156"
2018,Web of Venom Ve Nam,1,$4.99 ,Marvel,"45,122"
2018,Superman,39,$2.99 ,DC,"45,103"
2018,Jl Dark & Wonder Woman The Witching Hour,1,$4.99 ,DC,"45,090"
2018,Deathstroke,30,$3.99 ,DC,"44,898"
2018,Amazing Spider-Man Annual,42,$4.99 ,Marvel,"44,872"
2018,Justice League,37,$2.99 ,DC,"44,813"
2018,Justice League,40,$2.99 ,DC,"44,787"
2018,X-Men Red,4,$3.99 ,Marvel,"44,755"
2018,X-Men Black Mystique,1,$4.99 ,Marvel,"44,712"
2018,Justice League,39,$2.99 ,DC,"44,692"
2018,Action Comics,998,$2.99 ,DC,"44,686"
2018,Supergirl,23,$3.99 ,DC,"44,667"
2018,Thanos,15,$3.99 ,Marvel,"44,642"
2018,Brave & The Bold Batman & Wonder Woman,1,$3.99 ,DC,"44,626"
2018,Captain America,6,$3.99 ,Marvel,"44,626"
2018,Thor,7,$3.99 ,Marvel,"44,602"
2018,Star Wars Darth Vader,23,$3.99 ,Marvel,"44,494"
2018,Flash,57,$3.99 ,DC,"44,466"
2018,Venomized,3,$3.99 ,Marvel,"44,427"
2018,Superman,42,$2.99 ,DC,"44,423"
2018,Justice League Dark,5,$3.99 ,DC,"44,367"
2018,Justice League,41,$2.99 ,DC,"44,353"
2018,Avengers,682,$3.99 ,Marvel,"44,298"
2018,Hit-Girl,1,$3.99 ,Image,"44,240"
2018,Star Wars,56,$3.99 ,Marvel,"44,149"
2018,Captain America,701,$3.99 ,Marvel,"44,079"
2018,Star Wars,54,$3.99 ,Marvel,"44,072"
2018,Hawkman,1,$3.99 ,DC,"43,884"
2018,Action Comics,997,$2.99 ,DC,"43,877"
2018,Superman,40,$2.99 ,DC,"43,834"
2018,Superman Special,1,$4.99 ,DC,"43,824"
2018,Star Wars Lando Double or Nothing,1,$3.99 ,Marvel,"43,781"
2018,Avengers,679,$3.99 ,Marvel,"43,638"
2018,Justice League,42,$2.99 ,DC,"43,611"
2018,True Believers Punisher First Appearance,1,$1.00 ,Marvel,"43,567"
2018,Justice League,43,$2.99 ,DC,"43,543"
2018,Doctor Strange Damnation,1,$4.99 ,Marvel,"43,471"
2018,Hunt For Wolverine Claws of Killer,1,$3.99 ,Marvel,"43,338"
2018,Immortal Hulk,10,$3.99 ,Marvel,"43,318"
2018,Star Wars Last Jedi Dj,1,$4.99 ,Marvel,"43,285"
2018,Extermination,3,$3.99 ,Marvel,"43,266"
2018,Superman,41,$2.99 ,DC,"43,192"
2018,Mighty Thor,703,$3.99 ,Marvel,"43,171"
2018,Venomized,4,$3.99 ,Marvel,"43,169"
2018,Flash,58,$3.99 ,DC,"43,046"
2018,Mighty Thor,704,$3.99 ,Marvel,"42,983"
2018,Flash,60,$3.99 ,DC,"42,899"
2018,Asgardians of the Galaxy,1,$3.99 ,Marvel,"42,851"
2018,Superman,43,$2.99 ,DC,"42,799"
2018,Damage,1,$2.99 ,DC,"42,795"
2018,Superman,45,$2.99 ,DC,"42,758"
